id,saleprice
1461,122421.77736
1462,165246.83959
1463,182391.9988
1464,199156.42793
1465,219989.95462
1466,169838.11571
1467,187408.62605
1468,159776.76874
1469,193401.05669
1470,110971.33572
1471,181113.99585
1472,96031.173433
1473,95170.33331
1474,145194.70707
1475,110467.55569
1476,341997.96572
1477,276716.58592
1478,327322.68694
1479,316253.42903
1480,440799.03695
1481,338804.46654
1482,231116.49697
1483,181328.84418
1484,165302.97639
1485,193750.23785
1486,191252.37621
1487,309971.05277
1488,253278.84001
1489,191406.17984
1490,219446.67084
1491,187861.44251
1492,96247.373468
1493,185544.66744
1494,312350.21341
1495,305467.43769
1496,215906.73975
1497,184624.05338
1498,167545.95558
1499,157099.05245
1500,149093.37741
1501,173467.60859
1502,153241.06021
1503,278951.57658
1504,246297.87551
1505,227186.72834
1506,193181.08053
1507,219737.05024
1508,190420.30836
1509,168772.08791
1510,141791.14003
1511,141711.35745
1512,168972.07199
1513,155256.01506
1514,153785.55116
1515,203026.61843
1516,167130.40088
1517,171054.69817
1518,127956.89885
1519,203439.52606
1520,127016.96576
1521,134636.81051
1522,170335.60627
1523,107021.8521
1524,136164.09952
1525,124976.43045
1526,118921.46116
1527,99512.631894
1528,149384.63374
1529,139864.82687
1530,180952.86709
1531,102844.22291
1532,98030.731898
1533,149488.35676
1534,121649.36861
1535,157128.99957
1536,111397.28011
1537,60123.370983
1538,159616.38012
1539,191004.25815
1540,104000.81411
1541,146384.94937
1542,151402.83671
1543,194336.60913
1544,95876.986254
1545,136844.21094
1546,137256.87677
1547,139151.26689
1548,157628.60431
1549,124092.12024
1550,133731.11741
1551,111494.55576
1552,114158.42056
1553,132362.33737
1554,114452.40728
1555,180382.29732
1556,95195.986363
1557,105359.40351
1558,106260.13646
1559,87600.980723
1560,138030.38577
1561,121109.10691
1562,123928.8414
1563,111343.50238
1564,138010.77518
1565,142026.42604
1566,248458.7157
1567,74924.395262
1568,218641.26606
1569,111945.04263
1570,140281.32097
1571,135620.61554
1572,140894.91101
1573,220854.81422
1574,115478.09429
1575,198278.61041
1576,255121.86698
1577,183615.71476
1578,137314.70632
1579,147283.11492
1580,205408.7749
1581,165499.45491
1582,129884.12045
1583,297711.1183
1584,209881.78635
1585,135796.22495
1586,72511.617015
1587,108859.68913
1588,142163.39068
1589,99079.116244
1590,141075.95871
1591,87507.797545
1592,122763.70925
1593,121865.32555
1594,146952.8801
1595,99421.986987
1596,222058.40747
1597,194553.87264
1598,256226.19924
1599,172966.8613
1600,169922.41711
1601,59661.463112
1602,101206.93901
1603,81575.868986
1604,248638.05697
1605,249245.43891
1606,179869.8568
1607,172249.50624
1608,222839.75269
1609,178917.08603
1610,155778.06079
1611,142404.7937
1612,157945.89975
1613,152610.5746
1614,106827.4614
1615,92004.08839
1616,76721.735218
1617,99778.527115
1618,124810.4286
1619,137985.19544
1620,133312.46125
1621,144859.35851
1622,140922.63412
1623,237640.89125
1624,194056.61944
1625,122613.22504
1626,171174.41964
1627,188977.01943
1628,292935.75966
1629,196347.94279
1630,351627.52086
1631,256327.18675
1632,277905.4016
1633,181396.10129
1634,183968.14648
1635,177312.14972
1636,149732.29769
1637,191598.97372
1638,196681.35607
1639,191253.09009
1640,263707.77609
1641,185161.36491
1642,233881.47192
1643,226358.58911
1644,245998.35691
1645,184613.52194
1646,153264.88781
1647,162028.17119
1648,124643.62506
1649,141764.14923
1650,114087.60406
1651,122212.03841
1652,97426.331997
1653,101553.1014
1654,147279.28512
1655,133515.68864
1656,137833.3854
1657,148767.9057
1658,144084.4714
1659,126635.91884
1660,152784.73612
1661,417894.77922
1662,404869.31151
1663,378825.52245
1664,479524.74072
1665,311687.41596
1666,336957.13522
1667,387834.92794
1668,343324.1247
1669,319928.24682
1670,360029.45807
1671,277623.61211
1672,424302.26437
1673,315261.21168
1674,271705.15693
1675,209243.50293
1676,190315.34529
1677,235590.54727
1678,460349.85913
1679,371775.10635
1680,313120.82647
1681,243503.06361
1682,326163.43874
1683,191516.52503
1684,179703.6316
1685,165998.42114
1686,170239.97157
1687,171441.59063
1688,184165.3602
1689,186388.81652
1690,195593.17229
1691,182785.77507
1692,274165.23834
1693,186971.41652
1694,180856.15173
1695,168660.7374
1696,279833.22251
1697,178908.65883
1698,350305.68777
1699,311391.52472
1700,247373.01515
1701,280773.07357
1702,270235.06973
1703,264573.59037
1704,297961.42212
1705,242338.81764
1706,395263.38
1707,205184.58052
1708,204171.59659
1709,277040.35627
1710,229182.86816
1711,280325.58853
1712,251305.88709
1713,274805.04325
1714,234637.32392
1715,220178.22247
1716,181015.00292
1717,170546.77645
1718,137315.16247
1719,194314.82016
1720,244505.9476
1721,166289.75678
1722,132408.01976
1723,158505.84329
1724,198840.25071
1725,227762.54031
1726,184654.28351
1727,150725.7199
1728,179444.42506
1729,181809.12751
1730,168843.06552
1731,118448.28046
1732,119467.3596
1733,110440.70181
1734,121731.9628
1735,133371.84633
1736,114761.84787
1737,364976.46474
1738,273190.70402
1739,253637.00448
1740,193226.11417
1741,183073.97108
1742,173794.6618
1743,186460.98633
1744,317778.65092
1745,234309.42878
1746,244606.97906
1747,214021.31298
1748,207382.02917
1749,143802.05477
1750,142613.13227
1751,242098.75371
1752,117404.56847
1753,146302.27042
1754,196466.79994
1755,164412.70507
1756,119514.23066
1757,121647.70228
1758,146597.95525
