id,saleprice
1461,123843.11793
1462,167530.22889
1463,178759.11723
1464,198564.27029
1465,216803.73749
1466,169582.09642
1467,188226.0466
1468,160400.69606
1469,194440.99456
1470,112846.87908
1471,178717.14196
1472,89358.757509
1473,94608.910294
1474,145625.24286
1475,98039.195693
1476,344765.01893
1477,274201.83695
1478,329943.36168
1479,311811.41518
1480,437218.4876
1481,334778.05077
1482,228712.81373
1483,179692.20001
1484,159940.96402
1485,193818.00061
1486,193464.35658
1487,303124.49829
1488,255703.63652
1489,189542.66848
1490,215712.76556
1491,186596.42953
1492,96797.465848
1493,185071.08713
1494,315904.61869
1495,313280.30174
1496,216276.04233
1497,190286.04715
1498,164587.09493
1499,153665.87405
1500,148872.09301
1501,174766.05771
1502,147076.30049
1503,276695.73521
1504,252500.32802
1505,226087.0615
1506,192637.37189
1507,214298.20664
1508,187364.30947
1509,168882.69896
1510,140935.78609
1511,140965.68361
1512,166749.40348
1513,154614.48633
1514,151835.5046
1515,199848.40083
1516,170122.14167
1517,172490.21701
1518,127489.00836
1519,202185.64666
1520,126807.34452
1521,134660.5875
1522,169532.30545
1523,106868.34533
1524,136788.07109
1525,125819.07584
1526,119360.01001
1527,98570.154974
1528,148934.69472
1529,138931.75963
1530,180158.25234
1531,104780.62041
1532,94053.971411
1533,148238.75325
1534,120617.63397
1535,157533.34476
1536,111492.85427
1537,58752.861029
1538,164963.28739
1539,195782.38469
1540,104766.02131
1541,148769.41929
1542,150279.83918
1543,196296.8967
1544,96184.095105
1545,133349.82915
1546,133503.34256
1547,138226.65013
1548,155472.39083
1549,122210.40478
1550,132286.07613
1551,107916.69826
1552,115125.70838
1553,136515.47714
1554,106903.81994
1555,179371.79956
1556,96274.473321
1557,104587.64207
1558,102941.04464
1559,88085.78237
1560,136510.06349
1561,118004.5157
1562,125070.56343
1563,112519.25864
1564,138042.71753
1565,141108.34814
1566,251668.74811
1567,74286.300543
1568,214251.87677
1569,107944.11941
1570,141871.00684
1571,133988.17631
1572,140531.91751
1573,213614.30668
1574,114458.28115
1575,198721.31311
1576,266446.24637
1577,182533.74142
1578,144908.01116
1579,149084.06986
1580,205420.08532
1581,167644.1409
1582,130998.68169
1583,301524.92233
1584,210423.58904
1585,133696.67918
1586,74062.616749
1587,108897.99422
1588,141740.34433
1589,98192.628586
1590,139059.76071
1591,88072.983045
1592,120611.27893
1593,119760.36661
1594,141181.57037
1595,99216.488483
1596,224463.98099
1597,192084.8222
1598,249115.44583
1599,163361.1039
1600,165222.15414
1601,62884.305372
1602,102108.75278
1603,80552.057477
1604,255397.10664
1605,251809.23687
1606,179003.66476
1607,170353.23415
1608,223202.18475
1609,178723.25812
1610,154662.73191
1611,141995.15299
1612,155131.38823
1613,150317.96509
1614,106305.46591
1615,95942.605496
1616,79797.377293
1617,104713.86139
1618,125951.40004
1619,140532.36716
1620,129951.61526
1621,143990.44315
1622,140216.46144
1623,239106.2414
1624,189579.21661
1625,125691.36486
1626,169923.35496
1627,188323.88209
1628,297451.02847
1629,198427.36438
1630,374029.82546
1631,260257.02967
1632,283589.56682
1633,182581.08631
1634,184606.71809
1635,177668.13443
1636,150404.6391
1637,188574.49962
1638,196748.68728
1639,190187.30903
1640,261858.67833
1641,183923.59143
1642,236703.99843
1643,232344.28893
1644,249966.02017
1645,182558.41307
1646,154095.65279
1647,163534.84526
1648,124096.47526
1649,142331.70977
1650,116768.45128
1651,124356.67096
1652,90978.912
1653,94692.242065
1654,149268.64226
1655,123472.85258
1656,138592.02288
1657,151139.31101
1658,145512.72444
1659,111990.88912
1660,152570.19635
1661,414835.54006
1662,411798.96023
1663,381204.45993
1664,487236.8678
1665,314100.71226
1666,329151.34524
1667,355924.18099
1668,348370.18432
1669,321461.59136
1670,358641.35636
1671,271123.73465
1672,417440.95961
1673,312252.07559
1674,273011.60552
1675,206360.88649
1676,187978.97771
1677,231207.71436
1678,461218.13788
1679,362341.60129
1680,325369.43428
1681,244668.18027
1682,320279.64412
1683,191397.53972
1684,180183.4201
1685,166221.08304
1686,166068.58117
1687,172433.76622
1688,186552.78203
1689,187205.28996
1690,196895.94312
1691,183907.1887
1692,276488.27119
1693,187817.10686
1694,181196.74292
1695,170233.31796
1696,273210.2794
1697,180587.29471
1698,353285.36665
1699,318689.51223
1700,250457.22334
1701,285021.33704
1702,270390.54564
1703,265886.62123
1704,299584.15708
1705,241334.09817
1706,407467.07989
1707,204225.05849
1708,202739.73886
1709,277551.13042
1710,229484.54207
1711,282519.38253
1712,255905.85938
1713,272780.03367
1714,233194.48854
1715,220303.54996
1716,180487.60224
1717,169540.71305
1718,137052.03475
1719,193697.78317
1720,246679.95638
1721,166594.89881
1722,132360.43446
1723,159037.47112
1724,200945.58355
1725,226193.13865
1726,184383.0948
1727,149718.18689
1728,180145.30818
1729,181884.65121
1730,170031.22829
1731,118933.93651
1732,120036.54807
1733,111560.73083
1734,122554.49101
1735,134352.44832
1736,115363.94369
1737,368724.17762
1738,274362.18604
1739,291088.14134
1740,195305.66344
1741,182414.27787
1742,175071.00044
1743,186824.88204
1744,323248.48093
1745,234250.54122
1746,252676.1785
1747,214657.57095
1748,206148.43213
1749,143473.90057
1750,143318.61715
1751,240829.59559
1752,118144.04522
1753,144310.08264
1754,198378.28862
1755,166374.42667
1756,121141.9367
1757,122262.09842
1758,145709.31503
1759,176820.17885
1760,149270.24226
1761,145440.85778
1762,177632.71243
1763,182657.77676
1764,113229.47861
1765,181068.55338
1766,175791.35428
1767,216277.92909
1768,142255.32821
1769,182661.66431
1770,151972.73109
1771,128580.31343
1772,135656.59489
1773,119526.25473
1774,131655.99143
1775,142683.6045
1776,130049.37241
1777,105853.36783
1778,138739.73566
1779,117609.47871
1780,184632.6959
1781,134483.41682
1782,82898.311053
1783,127644.8303
1784,89938.16076
1785,112368.78005
1786,142158.14983
1787,159601.40537
1788,61483.484383
1789,100227.51644
1790,58329.748537
1791,185244.65909
1792,173535.55491
1793,135456.39179
1794,158096.11138
1795,144589.38977
1796,131284.29951
1797,124875.18287
1798,114094.74566
1799,108214.29498
1800,127634.13603
1801,124803.24376
1802,168804.24622
1803,150386.21713
1804,131283.9722
1805,138541.01092
1806,122871.40693
1807,135868.22598
1808,127413.34543
1809,116081.66342
1810,133832.55179
1811,101034.76646
1812,97323.933876
1813,130975.89677
1814,85073.5439
1815,61902.657246
1816,97475.044725
1817,94531.001111
1818,141206.27842
1819,100669.25007
1820,56941.867137
1821,120699.2252
1822,144064.09021
1823,51052.366432
1824,134859.59839
1825,133522.62098
1826,106047.89601
1827,103169.96361
1828,141192.80036
1829,107503.52458
1830,133477.89743
1831,171228.87749
1832,78089.60677
1833,135783.60099
1834,115264.69941
1835,118891.96353
1836,116201.27113
1837,81281.982715
1838,124979.48089
1839,95660.364224
1840,123714.83465
1841,124858.09048
1842,85309.991268
1843,136024.61374
1844,138917.12671
1845,141345.9843
1846,150762.68993
1847,178904.63804
1848,54222.876195
1849,121902.95826
1850,118240.37821
1851,160005.58424
1852,120993.737
1853,118559.91615
1854,176776.38531
1855,176455.86741
1856,209699.88404
1857,154505.57244
1858,147941.16771
1859,133511.58229
1860,133095.25959
1861,132551.15223
1862,295885.01523
1863,296240.16859
1864,296236.04766
1865,302693.2334
1866,306204.47769
1867,229818.93019
1868,268097.19145
1869,195148.38489
1870,234959.46091
1871,245725.24671
1872,166127.69066
1873,227071.28336
1874,161299.32633
1875,217232.76792
1876,194909.34589
1877,213447.27032
1878,204501.95283
1879,136760.04563
1880,145452.67464
1881,248238.19628
1882,240808.38171
1883,192166.68175
1884,202524.0602
1885,241623.013
1886,264533.12597
1887,203840.13017
1888,270658.30976
1889,164869.28854
1890,124288.54353
1891,139191.92558
1892,98351.17223
1893,137014.82668
1894,119545.43063
1895,147624.31072
1896,121707.55496
1897,110847.83822
1898,114484.05175
1899,157020.67439
1900,147295.34721
1901,173612.46959
1902,156883.61514
1903,219075.04913
1904,149257.19865
1905,207221.53771
1906,182169.8567
1907,226800.7106
1908,103948.2674
1909,131366.86731
1910,115129.69957
1911,239132.9638
1912,358112.42477
1913,126427.03462
1914,65656.795133
1915,259906.70402
1916,53487.79188
1917,260790.52012
1918,139657.24362
1919,179157.55102
1920,167417.45044
1921,342273.29216
1922,303750.28102
1923,249220.42974
1924,212931.02352
1925,211457.44903
1926,335704.99799
1927,142887.88885
1928,155268.61895
1929,130233.56002
1930,143187.73547
1931,135764.67725
1932,144352.81622
1933,169106.3899
1934,185296.49468
1935,173769.48679
1936,187724.47248
1937,189574.72649
1938,177300.54619
1939,280623.07105
1940,199644.84822
1941,173034.39315
1942,193201.48853
1943,225866.26065
1944,351370.53472
1945,383353.06134
1946,147756.01859
1947,321467.52026
1948,185636.89112
1949,219617.20108
1950,193555.94047
1951,229362.44948
1952,209537.77847
1953,157356.71883
1954,194682.54211
1955,138677.3723
1956,332568.2995
1957,150937.50106
1958,275127.64665
1959,132217.89413
1960,118835.047
1961,114246.36619
1962,91791.807386
1963,98470.00049
1964,104630.8371
1965,151692.94216
1966,134193.84719
1967,306318.88674
1968,388447.10459
1969,373597.57026
1970,414297.30196
1971,514797.75455
1972,378689.85345
1973,310400.12448
1974,342677.07402
1975,462926.85326
1976,299650.01136
1977,361129.47257
1978,330171.84679
1979,350708.2684
1980,221081.40839
1981,346457.56059
1982,235354.93547
1983,223037.92442
1984,181953.59335
1985,219679.81458
1986,232532.56357
1987,168658.59966
1988,167308.98706
1989,190606.0364
1990,206993.00243
1991,238056.05885
1992,219774.46366
1993,170838.38876
1994,248393.85324
1995,185204.02511
1996,258935.11328
1997,312580.43174
1998,328165.94316
1999,257283.02173
2000,338539.61771
2001,276861.92836
2002,268280.67891
2003,263047.93615
2004,289516.71443
2005,247900.01953
2006,225465.47397
2007,265750.16078
2008,204470.47537
2009,183277.66369
2010,187076.77652
2011,155997.42993
2012,165480.75859
2013,175718.11681
2014,180006.8196
2015,202159.27933
2016,183803.48423
2017,196406.80043
2018,115060.63156
2019,130702.85868
2020,111276.5362
2021,106885.15734
2022,203788.58027
2023,142558.49341
2024,256334.25111
2025,352378.01872
2026,176083.71034
2027,156873.16213
2028,169253.40266
2029,165052.77985
2030,265385.17633
2031,222950.19701
2032,236524.37695
2033,251454.93153
2034,165825.14001
2035,233571.85396
2036,199999.75315
2037,202933.18396
2038,355470.99171
2039,215273.01377
2040,317743.09971
2041,322936.541
2042,210045.49818
2043,173361.75904
2044,177372.33558
2045,218122.9361
2046,137331.55236
2047,150685.20901
2048,132244.68139
2049,139176.00758
2050,192357.78299
2051,106134.17044
2052,119735.36371
2053,145743.22322
2054,102172.51373
2055,161081.53135
2056,153692.67566
2057,116274.34826
2058,208961.3326
2059,121240.79306
2060,164003.07553
2061,185130.27911
2062,126728.03393
2063,116722.2301
2064,136913.39842
2065,121995.98412
2066,168997.4236
2067,127508.68825
2068,141194.70507
2069,95703.957591
2070,110954.06337
2071,82132.782366
2072,139010.90186
2073,139627.4579
2074,189254.44621
2075,149560.20301
2076,120888.09711
2077,139624.68947
2078,120468.57851
2079,140753.98232
2080,119982.09503
2081,129416.11468
2082,125110.68148
2083,146233.46416
2084,105329.91156
2085,114129.66386
2086,156924.79338
2087,128514.70029
2088,90360.605782
2089,70043.744589
2090,117316.89461
2091,98087.125962
2092,120350.49306
2093,123949.87503
2094,95642.90292
2095,143713.18793
2096,85441.060254
2097,89834.304936
2098,152858.31455
2099,55544.082977
2100,85554.891343
2101,104415.34583
2102,140849.65393
2103,91592.307848
2104,148197.1205
2105,116444.54808
2106,58993.679229
2107,177015.31664
2108,123195.86206
2109,109972.25776
2110,133327.60072
2111,171726.36141
2112,139962.20068
2113,129951.87861
2114,126105.78144
2115,167190.92972
2116,108694.55894
2117,152961.82106
2118,130001.93549
2119,112475.65046
2120,117057.54669
2121,116717.42309
2122,112621.68469
2123,99982.828619
2124,181388.25253
2125,131370.08394
2126,130232.7951
2127,159761.85795
2128,122557.3819
2129,85491.021561
2130,144707.09159
2131,152460.75281
2132,103095.45752
2133,108395.91969
2134,109527.96335
2135,90961.158712
2136,65854.890638
2137,112652.30093
2138,139609.15444
2139,152702.94196
2140,138908.76051
2141,164390.68365
2142,125821.32366
2143,135043.36142
2144,109229.84797
2145,140628.36873
2146,179766.13826
2147,161480.35379
2148,149685.57981
2149,159461.50776
2150,239493.80802
2151,101101.6662
2152,156405.70674
2153,151635.2592
2154,99298.469565
2155,156403.25379
2156,235454.06411
2157,212684.93601
2158,228460.09936
