"Id","SalePrice"
1461,118445.398544123
1462,157236.738550795
1463,179211.580902656
1464,194848.862697425
1465,191452.082166895
1466,167565.959560198
1467,168728.620086182
1468,164437.518843583
1469,180323.737020815
1470,120658.018358223
1471,171186.620017546
1472,98615.1563661662
1473,98789.5617310311
1474,142009.809659162
1475,110837.170949531
1476,350413.282949744
1477,240417.807371677
1478,305076.582203291
1479,300206.091080816
1480,478756.6794327
1481,329251.872771186
1482,215119.879385695
1483,175170.898635844
1484,164713.881021562
1485,195353.722774676
1486,192280.384704583
1487,323906.217400655
1488,218582.697729071
1489,189987.825647826
1490,242092.982915713
1491,195918.316352112
1492,89465.7542657676
1493,177913.745336173
1494,296610.096773817
1495,279984.239277035
1496,228895.38272217
1497,165880.581072901
1498,180651.65012079
1499,166905.497209085
1500,163831.939474492
1501,184528.044897895
1502,149189.859107964
1503,267240.144866009
1504,235683.969099533
1505,222935.81909987
1506,185985.458806474
1507,229713.432284433
1508,198511.671533013
1509,147884.66215827
1510,149800.623955642
1511,158320.91642176
1512,169304.328322378
1513,144055.242575157
1514,149967.341376423
1515,179840.467467084
1516,153198.168036772
1517,164815.380917488
1518,131275.620072334
1519,204319.074040018
1520,132236.7777795
1521,133615.549980445
1522,176390.887146662
1523,112538.450448695
1524,118482.717548262
1525,118658.700309071
1526,113449.007303239
1527,106360.810459954
1528,124380.74662719
1529,152506.575887662
1530,187157.062555546
1531,127344.468820539
1532,91078.7041536543
1533,142327.017529355
1534,116953.009765217
1535,141037.923238788
1536,112708.658568314
1537,62595.8348720564
1538,151805.848844411
1539,180400.963043717
1540,87181.2599168973
1541,140023.809870382
1542,136848.597997024
1543,171831.724750629
1544,84200.9467270894
1545,111364.408357567
1546,141517.033953198
1547,137180.308658883
1548,127295.306985515
1549,117014.307606673
1550,135571.391562207
1551,98486.6171373352
1552,133258.366017977
1553,140402.448470544
1554,116778.675769186
1555,168983.658912599
1556,92434.2360506161
1557,105735.050903467
1558,104074.763650381
1559,72235.7623653963
1560,129822.522343068
1561,116750.524708256
1562,133599.162619784
1563,121542.232425349
1564,158249.534746617
1565,155149.718624586
1566,222740.973687515
1567,80489.643245063
1568,252159.85017169
1569,144219.180722619
1570,145114.781833175
1571,119408.575209973
1572,134631.245372057
1573,235262.780086115
1574,119362.398078643
1575,232848.81429868
1576,235025.910961261
1577,181493.643966953
1578,143395.398680493
1579,145454.089231318
1580,194000.217936163
1581,162854.863765646
1582,124671.439510197
1583,278131.236224303
1584,212799.983538758
1585,142469.286387566
1586,72745.9063099575
1587,111027.125450022
1588,150505.3212232
1589,97002.5374715168
1590,126355.586257122
1591,96956.8740295642
1592,114309.123204385
1593,122121.533748848
1594,111650.78433518
1595,112085.267294936
1596,208404.448964742
1597,196863.429946236
1598,211904.397594345
1599,171165.736111784
1600,166351.843346221
1601,68522.1895382739
1602,117791.543359272
1603,65696.1243210218
1604,262586.762350552
1605,230705.095604352
1606,157160.551870214
1607,166745.763055356
1608,227455.59199924
1609,179657.070443337
1610,159618.777688628
1611,143500.841262495
1612,173001.805457925
1613,165653.466854656
1614,124761.323887197
1615,88437.7510214743
1616,77906.0607437362
1617,90821.3606365205
1618,131853.977901679
1619,140827.431766557
1620,133847.534251935
1621,131041.314489734
1622,145802.620538108
1623,248623.844597286
1624,212650.203132451
1625,112310.67716257
1626,175581.20647086
1627,190047.915760594
1628,265654.327884608
1629,179323.529994542
1630,307875.833245188
1631,222285.322679321
1632,232943.601811415
1633,175011.437628633
1634,187233.486234142
1635,178468.805295744
1636,153539.159975907
1637,187740.160241919
1638,184821.217830625
1639,181172.508946987
1640,235480.264584793
1641,178983.807505777
