"Id","SalePrice"
1461,118314.865086369
1462,157181.949455647
1463,178803.389323325
1464,194251.251417495
1465,193279.141732461
1466,166785.390458767
1467,169748.791012109
1468,163236.146932095
1469,182731.468039076
1470,120088.858969445
1471,169601.567664929
1472,98280.0588468773
1473,97976.3184994757
1474,142211.637215438
1475,110672.217828448
1476,352791.085718776
1477,242475.503453371
1478,308733.960634355
1479,301461.024510844
1480,487324.044947683
1481,332712.919319099
1482,214536.452499343
1483,175149.605336269
1484,163721.35616333
1485,194090.879711625
1486,190923.072492089
1487,327621.098840948
1488,220084.254425934
1489,190399.390185217
1490,244672.771874815
1491,195271.007424948
1492,89612.8621164854
1493,176878.465053333
1494,298582.902789359
1495,282805.541421699
1496,229738.587376081
1497,166703.218973155
1498,182458.748002535
1499,166693.48443338
1500,163193.374356666
1501,185260.321312084
1502,146622.609803974
1503,274158.884322108
1504,236322.185566347
1505,224227.070202189
1506,187172.613679125
1507,230470.8322236
1508,199499.833090675
1509,148034.144757473
1510,149437.461071393
1511,160342.360142129
1512,169730.231500519
1513,145290.029408001
1514,151826.631829189
1515,181003.957397722
1516,152905.105049187
1517,165262.248224147
1518,130955.029746175
1519,204461.764566317
1520,130951.026818828
1521,132945.494270453
1522,177513.365021461
1523,112509.676411145
1524,120338.034453425
1525,118311.755842686
1526,112938.163583742
1527,106480.694671171
1528,125200.190457366
1529,154133.554440953
1530,188461.72109867
1531,124809.132297147
1532,90632.2123386994
1533,144007.305946336
1534,116233.005449434
1535,140156.974817868
1536,112149.183458593
1537,60927.8686312715
1538,152891.041122261
1539,184118.149200854
1540,85852.3287730099
1541,141428.548552229
1542,139435.273421642
1543,173508.966828
1544,83820.4491391863
1545,111522.361414941
1546,141997.386931876
1547,136771.345937567
1548,128486.886385481
1549,117104.437703625
1550,135370.087057283
1551,97528.9532757135
1552,133014.246796157
1553,141664.457061663
1554,116068.445795985
1555,168582.161445689
1556,90256.802461666
1557,108541.526819827
1558,102828.757739505
1559,69404.7844094423
1560,128426.540874216
1561,117910.231150044
1562,132784.173729788
1563,121466.564744227
1564,158275.681886532
1565,154503.508769227
1566,224745.682830807
1567,79415.0457462808
1568,251114.196520734
1569,143783.489255979
1570,143239.188204827
1571,118700.269930912
1572,135303.937418801
1573,234693.775115498
1574,119289.4359138
1575,233925.734234908
1576,233876.607688738
1577,180643.156339481
1578,143890.505782907
1579,145546.594983717
1580,194117.745041562
1581,162538.339915524
1582,125233.90106871
1583,281087.207335704
1584,212315.082211514
1585,140868.874525566
1586,72380.0172225436
1587,111316.600966725
1588,150362.78294237
1589,97157.4638988031
1590,125897.795804754
1591,96586.3216853952
1592,114344.375011394
1593,122644.807295035
1594,112475.182366669
1595,111636.334507837
1596,208032.473644208
1597,198924.908782384
1598,213996.590534577
1599,172064.941351373
1600,166552.013930465
1601,67618.5215056433
1602,118333.393835907
1603,63973.9272545996
1604,262681.61847731
1605,230708.778452805
